step_factors
0.574636
0.421899
0.481027
0.564919
0.496338
0.557414
0.514969
0.583381
0.482648
0.401906
0.35006
0.371558
0.558634
0.640729
0.551994
0.562829
0.459418
0.399215
0.516738
0.391556
0.520477
0.475931
0.541936
0.553147
0.517657
0.519154
0.416565
0.53306
0.64519
0.58488
0.579068
0.608017
0.621041
0.527919
0.441659
0.557427
0.486904
0.468955
0.460018
0.560888
0.614055
0.614823
0.57551
0.39945
0.454585
0.542293
0.550718
0.560102
0.478146
0.548838
0.531244
0.490701
0.577594
0.579711
0.589887
0.477729
0.458092
0.391612
0.474356
0.579211
0.575092
0.478442
0.449268
0.386293
0.508769
0.375811
0.408764
0.479812
0.34374
0.40247
0.988673
0.827967
0.713083
0.481458
0.622352
0.625797
0.511057
1.12842
1.16669
1.25231
1.05048
1.0841
1.22302
1.2211
1.0767
1.16592
1.05646
0.69466
0.643684
0.790476
0.843407
0.5652
0.558603
0.509997
0.482315
0.551714
0.461965
0.54591
0.508636
0.4819
0.520563
0.498064
0.511171
0.540599
0.571364
0.556337
0.541245
0.86373
1.09501
1.28129
1.23299
1.11211
1.32262
1.33068
0.943439
0.766986
0.829602
0.804602
0.894714
0.616893
0.617766
0.470646
1.10992
1.26006
1.03248
0.794454
0.913688
0.831987
0.691888
0.619961
0.504858
0.906636
0.795746
0.573822
0.517336
0.613222
0.542185
0.579007
0.426538
0.414655
0.410064
0.418717
0.448243
0.458429
1.13797
1.27773
1.14968
1.01133
1.08921
0.9895
1.18684
0.773952
0.92374
0.862992
0.704214
0.64021
0.572447
0.524871
0.467558
0.56127
0.559133
0.605797
0.4031
0.36855
0.408686
0.432369
0.478998
0.425815
1.32224
1.23312
1.20701
0.905222
0.788626
1.24017
1.03867
1.0611
1.3303
1.28975
0.50089
0.990423
0.761144
0.614133
0.912923
0.865509
0.840537
0.543847
0.387399
0.725172
0.718921
0.478645
0.60292
0.431461
0.456448
0.421334
0.377874
0.353207
0.423701
0.363164
0.374236
0.3858
1.23231
1.18731
0.958114
1.27925
1.05862
1.09165
1.18836
1.24692
1.37394
1.29398
1.34541
1.30565
1.29986
1.25037
1.25432
0.774209
0.832414
0.927083
0.931159
0.757429
0.76534
0.922135
0.384606
0.352562
0.438468
0.916998
1.15005
1.44947
1.52305
1.7986
1.65601
1.85727
1.23325
1.35109
1.67952
1.48456
1.38619
1.68866
1.39178
1.465
1.83436
0.929312
1.61386
1.28883
1.50978
1.20548
0.79166
0.721562
0.998734
0.618251
0.89862
0.57207
0.520145
0.510369
0.452256
0.411244
1.49843
1.40922
1.16298
1.33496
1.37054
1.43798
1.1935
1.53201
1.19395
1.26529
1.44772
1.38526
1.60558
1.28421
0.896602
1.15142
1.61472
1.62736
1.85231
1.52458
1.97252
1.68053
1.55259
1.21355
1.05921
0.62232
0.555202
0.450794
0.45526
0.472819
0.451447
0.402386
0.960628
0.689779
0.903162
0.618141
0.884923
0.972694
0.693351
0.605232
0.54763
0.649463
0.386765
0.393418
0.379617
0.601227
0.481566
0.454255
0.390642
0.41269
1.69595
1.78836
1.3669
1.48321
1.41026
1.59503
1.73513
1.68254
1.68028
1.45023
0.507476
0.697413
0.593714
0.515084
0.578433
0.627996
0.714721
0.658564
0.476033
0.624985
0.474855
0.52195
1.51907
1.6829
1.49315
1.42981
1.07909
1.15141
1.3121
1.1965
1.04385
1.14017
0.978932
1.82697
1.8768
1.78626
2.10844
2.47576
0.434537
0.486998
0.458778
0.405642
0.407305
0.452298
0.499644
0.446248
0.410065
0.431278
0.374263
0.619257
0.830368
0.732047
0.643062
0.611439
0.483647
0.54555
0.449091
0.453946
0.540767
0.542648
0.59808
0.649633
0.671452
0.488955
0.482691
0.520589
0.447005
0.500919
0.541343
0.479783
0.511063
0.642574
0.443871
0.44125
0.442214
0.416651
0.411738
0.420554
0.33992
0.358618
0.372094
0.555122
0.408377
0.3818
0.377479
0.393566
0.787817
0.688047
0.673107
0.525329
0.573469
0.535331
0.506436
0.492843
0.583851
0.529407
0.518075
0.43517
0.445139
0.423664
0.542216
0.531049
0.449511
0.4393
0.420014
0.477114
2.01384
1.76388
2.45019
1.85958
1.7046
2.24597
2.61385
2.37674
1.94161
1.84085
1.60464
0.526558
0.533408
0.47313
0.391275
0.407399
2.03826
1.79865
2.07388
1.8188
2.25881
0.990324
1.0686
0.834817
0.970441
0.734251
1.07525
1.21739
1.12141
0.760331
0.708858
0.669428
0.606853
0.565337
0.534346
0.378624
0.389675
1.92664
2.15339
2.2927
1.85234
1.52602
2.16524
1.53393
0.511627
0.404606
0.462689
0.534021
1.23069
1.19906
1.23775
1.1703
1.15967
1.08643
0.686347
2.50254
2.41552
2.28061
1.87239
2.48983
1.89442
2.59558
2.72426
2.99413
2.39578
2.84757
1.35572
0.994732
1.14395
1.19033
0.873259
0.959981
1.67807
2.06849
1.98667
1.97492
1.54817
1.79775
1.05
0.770232
0.677294
0.995102
0.919859
0.914589
0.679688
1.02401
0.778672
1.04572
1.33273
1.66703
1.62416
1.31512
1.4107
1.2482
1.78696
1.95445
1.66005
1.79149
1.66101
1.46938
2.31058
1.85651
2.39176
2.23267
2.05435
2.14479
1.9205
1.60232
0.850275
0.661387
0.675588
0.765832
0.525493
0.788294
0.934032
0.517155
0.818749
0.5141
0.477302
0.566186
0.467545
0.474872
1.77636
1.6735
1.8741
1.79365
1.6534
1.31936
1.1544
1.67823
1.64985
1.13763
1.25558
0.947979
1.12995
0.560136
0.472033
0.54746
0.373574
0.432612
0.42662
0.317594
0.431047
0.361987
0.539514
0.52076
0.378982
0.326143
0.457975
0.480472
0.503763
0.396448
0.347287
0.481414
0.519091
0.47793
0.495697
0.386941
0.371127
0.447703
0.375714
0.360746
0.397536
0.412119
0.371979
0.501279
0.494953
0.44077
0.426784
0.396169
0.432312
0.465238
0.442629
0.619525
0.534775
0.78669
0.625758
0.572321
0.616201
0.597972
1.77433
1.60019
2.14923
1.53153
1.23538
1.1539
0.869567
0.796377
0.437815
0.345433
0.432406
0.426676
0.403551
0.438618
0.505537
0.491226
0.385411
0.383461
0.500744
0.698511
0.623689
0.433838
0.514282
0.584857
0.513777
0.522057
0.609635
0.554809
0.69069
0.685203
0.661314
0.620606
2.37715
2.01438
2.5627
2.23129
2.08737
1.98592
2.32122
2.09037
2.11266
1.72608
1.76893
1.24735
1.13997
1.08084
0.804608
0.710801
1.03012
0.926338
0.872269
0.773492
2.86448
2.23165
3.27515
3.1069
1.9109
2.5941
1.83772
2.1215
2.03101
2.12033
2.35538
2.29889
2.55321
2.08633
2.1386
1.98635
2.90811
2.56826
3.19934
3.20402
2.8803
3.13197
3.73744
3.38202
3.17952
3.0378
0.470448
0.411766
0.4218
0.480809
0.506152
0.484637
0.537158
0.578196
0.474153
0.394299
0.488896
0.461794
0.406179
0.353652
0.500403
0.432092
2.44483
2.90503
2.5261
2.48764
2.28068
1.72388
1.88542
3.77251
3.16964
3.87334
3.19654
2.65787
2.19888
2.35371
2.27572
2.88476
2.47954
2.55228
1.67935
3.30287
2.97729
2.69249
2.44999
2.23716
3.00437
3.71647
2.87978
3.59174
3.41114
3.6246
3.83485
0.518394
0.503133
2.79666
3.17714
2.39716
1.98007
1.89867
0.460233
0.652919
0.588706
0.594135
0.550589
4.23266
3.47281
2.76866
2.91299
3.33417
4.11943
3.83953
3.14041
2.7946
0.350386
0.45496
0.552346
0.372898
0.419149
1.65899
2.01394
1.74415
1.30712
1.1709
1.1439
0.711328
0.790442
0.55215
0.532653
0.490074
0.478665
0.443093
0.405848
0.451178
0.448075
0.406486
0.380941
0.399349
3.45578
2.93114
3.2118
4.51681
5.13726
1.77627
1.8097
1.50338
1.83183
2.39817
1.81578
1.8593
1.25937
1.59421
0.884757
0.848065
1.63908
1.23539
1.13262
0.906627
2.65672
2.43625
3.58086
3.1973
3.3632
2.95424
3.12462
2.64877
2.74155
1.28142
1.11233
1.02687
0.855815
0.795145
0.429756
0.349871
0.441794
0.450128
0.444916
0.453574
2.2378
3.11924
3.03817
2.85431
3.5481
3.42447
2.52047
2.53992
3.42393
3.78807
3.891
4.46829
3.8495
2.27369
2.46395
2.92635
2.58295
2.55741
3.00799
3.25378
3.03693
3.33871
2.6992
2.83133
2.95283
2.25846
2.26397
2.21346
3.43158
3.0395
3.31764
2.43354
3.91636
4.09565
3.1415
3.852
3.05072
3.82852
3.7251
3.41618
3.42755
2.75677
3.75558
3.07121
3.07444
2.53041
2.07413
1.73525
1.92438
1.97257
1.90519
1.07698
1.31422
2.0303
1.83436
1.63894
1.42331
3.95012
4.81662
4.14726
4.77731
5.0792
4.15182
5.09798
5.10381
4.9246
4.66102
4.22858
5.00184
4.07382
4.07438
5.05086
4.40372
3.48775
3.71171
0.652118
0.556746
0.875555
0.718314
0.872767
0.813204
0.860902
0.795386
2.08269
2.05967
2.60237
2.60015
1.99649
1.64815
2.32218
1.9757
1.99205
1.86504
1.42568
1.52716
1.1203
1.32742
0.755621
0.83419
0.6474
0.449922
0.465405
0.613195
4.36443
4.76676
4.5862
4.56408
6.49595
5.9604
5.22674
4.75886
4.58164
4.47427
5.67568
4.66687
4.69021
4.44384
5.70449
5.45798
3.41623
2.85382
2.72232
2.71634
1.49782
2.20127
2.5406
4.07244
3.85954
3.60422
2.39723
1.87626
1.49535
1.36243
2.81794
3.69715
2.63381
3.34011
1.32334
1.18922
0.861541
1.29453
1.2629
1.10403
0.943272
0.994708
1.02452
3.92688
4.16194
3.54565
4.5128
4.45368
5.20854
2.4888
2.41997
3.35376
2.81981
2.03489
1.84526
2.16863
1.98205
1.37486
1.99083
1.58523
1.10704
2.02868
1.44347
1.19958
1.71788
4.42918
5.12103
5.35315
6.13915
6.25632
2.20476
2.10792
1.8946
1.92538
1.45995
1.01785
1.7617
1.68487
1.13317
2.46991
2.64948
2.64046
2.26646
1.56348
2.00982
1.40767
1.10493
3.42877
2.90437
2.78185
3.15938
2.62483
2.15099
2.54785
3.26316
5.47909
4.24563
4.56537
5.57927
4.91204
4.65056
5.70291
7.47834
6.63246
4.35633
4.22304
5.0985
7.4682
7.07024
8.37394
7.72217
3.90213
2.9509
3.72489
3.81289
3.22795
3.13092
2.6288
2.51815
1.23882
1.1655
1.28371
0.926854
0.812
0.629261
0.740064
4.36459
4.21943
3.45397
3.01105
0.436621
0.503838
0.454336
0.449605
0.667199
0.645729
0.577754
0.754508
5.15977
5.09099
4.5858
3.99081
6.35194
5.95688
5.76159
6.66599
6.70698
5.56209
6.11901
7.0684
7.38363
8.52727
8.38872
7.9852
8.41642
2.58692
2.45382
1.80335
1.3806
1.8032
0.872119
0.947491
0.770876
0.598233
0.667222
0.959643
0.666951
0.706405
0.854203
0.982746
2.75025
4.95776
3.66868
3.22538
2.91368
4.94612
2.89154
8.77614
6.66673
5.52694
6.87699
6.84446
5.69744
7.25521
6.83603
5.73774
6.10172
4.86705
8.69783
6.36788
8.08945
6.64719
8.77631
6.74621
7.02151
5.76323
6.40429
6.23379
6.41667
4.82192
4.85803
6.65117
4.01892
3.25202
3.21746
4.42744
4.43239
4.47203
3.64824
4.2157
3.53454
8.03072
7.08306
5.9972
7.18867
6.701
4.6676
4.58657
8.52164
6.84554
5.79156
5.00923
4.6594
5.1179
4.7678
5.75092
5.45767
5.68684
5.24533
4.05904
2.79442
2.59722
4.41454
3.32411
4.20548
5.31227
3.27806
2.70421
3.60483
4.79697
2.85865
4.60924
5.97032
0.451712
0.410344
0.429343
0.44896
0.613784
0.601888
0.53254
0.517582
1.00043
0.93417
0.671668
0.813959
0.880823
0.804325
0.771037
0.733766
4.64305
6.10869
5.43385
5.37785
4.45431
4.44193
0.478401
0.738205
0.658352
0.609179
0.544436
0.4689
0.68351
0.656179
7.13085
6.26818
7.155
6.16594
6.34968
4.33479
4.68078
3.82793
4.24163
3.73072
3.0539
3.30753
3.52787
2.93392
2.78847
3.3904
3.16835
3.14268
2.21359
2.71971
2.17728
2.28547
1.48961
1.56357
6.42748
4.66493
5.9045
5.86002
5.59411
5.77164
5.45631
4.72653
3.19414
1.74208
0.990605
0.666133
0.624625
1.27864
1.33313
1.3371
1.02056
0.958069
2.71095
2.63823
2.63662
2.49898
2.41642
3.60635
3.28619
4.36
3.43456
3.91177
3.12473
3.06531
2.31199
2.05018
5.16128
5.61823
6.26178
7.73789
6.05857
7.41615
8.09691
8.49561
8.21533
7.56723
8.75524
9.13152
10.1443
9.2603
5.43713
4.76868
5.92413
6.10528
6.72614
6.82361
6.47983
6.31815
6.03615
7.27252
8.00172
6.42187
10.3648
7.91001
8.44828
8.051
7.77043
6.98171
7.17925
7.51185
8.53538
8.25968
7.82081
8.80698
8.20506
6.84832
6.60632
6.66989
6.13708
8.23703
8.09117
8.25249
7.1826
6.75806
5.81559
0.490078
0.483845
0.515479
0.661225
0.507514
2.84788
2.38468
2.07315
1.38369
2.26365
2.09401
1.49667
1.51472
0.804339
0.429679
0.349272
0.631141
0.453065
0.388302
0.622555
0.472888
7.8351
5.2663
5.08255
6.74755
8.06971
8.03296
9.00951
6.70605
7.90367
7.11958
6.77827
8.22827
7.36244
8.79086
6.49933
5.2416
6.40551
6.44226
7.72315
7.84551
9.27538
8.85384
9.42634
6.42952
8.10577
8.35177
8.89509
5.89686
6.6238
4.92239
0.596597
0.464173
0.502742
0.530325
0.4682
0.420103
0.568811
0.559308
0.472681
0.548804
0.553925
8.87269
5.43054
6.29122
8.8571
10.4864
8.22836
8.24171
8.4826
6.41614
6.99193
5.7927
5.89628
6.76073
5.84268
5.02346
4.57759
4.18899
3.42519
0.688469
0.705213
0.568502
0.634757
0.530648
0.499282
0.41309
0.440728
0.460188
3.64312
3.41366
4.03626
2.76103
1.83747
2.78584
2.35892
8.83599
7.62401
7.90181
8.2084
8.27938
8.89686
8.42564
7.44021
8.29288
8.71061
7.15464
7.76341
9.05348
8.47625
9.1946
6.49655
6.97118
11.5523
11.1929
10.5726
10.4592
11.7263
9.97722
10.5973
10.2898
10.7961
9.99031
10.4133
7.45254
6.32576
5.60232
4.9924
4.43453
6.51164
6.61338
5.1517
6.00886
4.81243
9.55699
10.6385
9.01948
8.30418
7.7916
7.76022
8.64132
10.0399
12.0177
9.59375
11.7019
6.7129
4.98037
1.12476
1.11095
0.971594
0.955347
0.830583
1.0152
0.880208
10.0244
10.0136
9.01124
10.6965
7.63403
8.46744
7.67955
5.49631
4.37521
3.55175
3.88956
4.63196
5.89138
8.66324
8.11203
9.07386
10.1805
9.17735
10.2275
9.47528
9.33097
9.29852
3.63528
4.63928
4.45015
4.23019
4.17303
4.43449
2.44239
3.94852
3.83788
3.58135
4.353
4.42697
4.07438
3.38417
3.07955
0.901319
1.06565
1.13437
0.893989
0.846897
0.805622
3.60531
2.78423
2.75509
2.61052
2.21436
2.16463
1.33222
1.20056
0.886665
1.05653
0.727442
0.876468
7.12785
6.00103
6.63764
7.49195
6.19961
7.24931
5.51617
4.15156
5.49716
4.97416
8.95414
8.79043
9.30028
11.8474
9.87366
11.8268
10.2219
8.3513
8.83239
8.57195
7.97514
8.50976
8.38218
7.87829
10.6017
9.24181
6.71029
5.57066
5.01005
3.82741
2.82581
1.45727
1.95991
1.96043
1.2198
1.04754
1.02968
1.11096
0.696984
2.8201
2.15245
1.69532
2.29482
1.461
1.97234
1.05574
1.25296
10.4817
10.6996
8.21606
7.4843
1.11541
0.961418
11.8066
13.0007
9.06188
12.686
13.2187
12.788
14.8173
9.86501
9.645
7.47431
12.0278
10.5762
10.2581
9.71468
10.0865
9.24232
12.4695
12.8871
13.2667
12.221
2.31998
2.15963
1.85102
1.83932
1.4505
1.00891
1.68245
11.5562
10.88
8.93792
7.6969
10.9171
8.74439
8.98137
9.14968
9.8329
9.36594
9.55618
9.20156
5.77039
5.82676
5.89685
5.96222
4.07385
11.1092
11.2846
9.21087
10.3896
8.84045
9.44252
3.47668
3.61697
3.41583
3.42781
3.23203
3.13391
3.14533
3.25338
3.2332
16.3651
9.86552
14.6622
13.9264
10.4286
10.4979
12.2912
15.3475
17.1939
15.5076
14.8526
13.3765
11.0753
3.39636
5.45051
5.32998
4.72832
4.20454
3.77842
3.93896
2.9642
10.2789
11.1912
13.2077
11.9952
12.295
12.508
12.9681
15.1075
15.034
11.8771
11.3063
9.47571
9.29842
10.5835
9.04559
10.8623
12.9499
13.6527
11.7374
11.1532
10.5633
11.9421
11.7846
10.3157
13.1346
0.561852
0.536614
0.396827
0.530037
0.487598
0.630403
0.476115
0.911329
0.918107
0.72835
0.58083
2.6748
2.71255
3.017
2.58364
3.32682
9.76565
8.79415
10.3053
8.43988
8.46803
9.2359
10.9673
11.5082
11.6869
11.0944
10.5663
10.7253
11.1652
12.5811
9.62454
9.47887
12.543
10.4579
11.5085
10.1575
9.62868
9.85196
10.3999
14.0772
13.0941
13.1889
12.3154
10.7938
8.90503
7.5293
6.91202
9.7096
0.470075
0.4529
0.521444
0.590796
0.435997
0.410512
0.615395
0.526856
0.581861
0.516615
9.05684
7.28212
8.49901
9.15578
8.31627
7.17526
6.82008
8.49728
7.91802
3.77799
6.41363
4.85963
5.94815
5.41974
4.99184
3.69398
4.16185
3.51846
3.80216
3.36943
4.20521
5.54525
6.48746
4.84682
3.81832
4.29782
6.41887
5.43316
7.64929
6.10838
16.2734
13.7974
14.3601
11.1506
13.2034
11.3715
17.7494
18.2795
15.288
16.0459
13.1656
15.7954
13.0209
13.0565
16.1781
4.04354
4.1622
3.72288
5.86128
7.632
9.08341
10.1738
8.74281
10.5987
7.87757
6.7147
7.98362
5.79595
6.00898
5.22387
1.35174
1.17686
1.18819
1.13725
0.743942
9.31818
10.9515
10.312
9.97514
11.7038
11.3783
11.0424
11.0983
11.3558
11.3638
10.5209
10.4378
10.6001
9.60651
7.97255
8.71956
6.90572
6.05265
6.80883
4.921
4.83721
6.50126
6.64319
12.8794
10.3784
12.6695
9.65333
14.537
12.1144
8.12597
9.81059
5.91716
6.84845
11.9051
14.2488
11.9476
9.80916
11.3253
11.4793
12.922
11.4893
10.3824
12.317
15.1333
16.1825
13.1539
14.1454
1.89269
1.70535
1.55556
0.985043
1.2814
1.06815
0.836297
7.37127
8.94434
7.6868
5.28729
9.27676
8.01876
5.24679
7.00164
6.89348
5.28022
4.01163
3.97304
10.5589
11.21
12.8362
10.3337
9.69512
12.9579
11.5115
10.6271
9.49487
12.3829
10.5351
9.87401
8.7042
9.00442
10.2305
11.7981
13.8169
13.0975
12.5527
16.5959
16.0529
15.5959
12.8861
18.5269
17.8519
13.5567
14.1358
10.3277
11.8445
7.67824
6.501
6.65698
6.21204
5.31252
4.81583
4.86381
12.2599
12.9878
14.8463
10.858
12.7096
12.2077
9.85895
9.48316
9.02868
9.78733
1.74745
1.43833
1.81477
1.29485
1.07583
1.32218
1.36082
0.927785
1.07221
0.874227
15.1056
12.611
15.4645
15.0606
18.4855
16.8409
13.3243
13.7505
16.6141
12.5238
17.8189
14.5835
9.09935
9.64329
9.13839
7.98133
6.42728
8.9955
20.0514
13.8626
18.6943
16.1338
20.4031
13.8277
12.759
12.9952
11.5657
13.4629
13.0139
16.7596
15.1421
12.9842
14.5097
12.0616
11.0498
10.1709
8.30214
10.3084
10.3546
10.6161
10.4813
10.5011
10.3313
3.58642
2.48416
4.49438
3.48588
2.4757
2.52933
4.62096
3.47628
9.90244
11.0272
7.59252
6.0441
7.64944
12.2678
11.7018
15.1994
18.4904
16.9048
12.9794
10.8347
11.5759
8.36298
14.9571
13.6008
13.0528
15.9395
15.7911
14.6874
16.9687
16.2196
18.8077
14.3778
19.4044
9.92206
13.124
11.3094
11.622
9.03422
10.3117
21.6779
18.8449
19.9179
16.2268
17.0119
15.8127
14.1995
7.87148
12.2759
10.7827
8.18906
11.6876
12.8096
11.3319
6.97381
8.1047
0.948435
0.756631
0.675726
0.778353
0.60815
10.802
10.3446
10.7754
9.99693
8.80776
8.45847
7.9879
16.3385
15.5896
16.663
16.4489
19.005
19.8559
18.4571
22.1657
21.4041
20.3322
22.8958
20.7455
24.6725
11.2655
10.6206
12.6237
10.7251
11.1997
13.1203
15.4566
14.8395
12.9247
12.8635
6.53416
9.08591
10.0042
4.01334
3.57442
3.71593
4.74883
4.65876
4.1129
3.77844
3.89337
17.0311
21.8741
17.2619
22.9859
20.9128
19.7425
21.6452
16.2219
13.7399
18.3221
18.1162
21.2488
20.9602
22.3087
16.9222
18.9602
17.9258
15.4688
13.523
20.8608
18.5941
3.53196
2.50998
3.58303
3.90641
3.02405
3.09344
2.46034
3.59144
3.61371
3.29402
1.98139
2.93567
3.42402
2.33847
2.0257
10.2255
13.3314
11.6097
11.493
11.5082
10.8301
7.81845
6.18337
9.84346
6.35017
5.33096
8.15911
3.92566
4.00235
3.77186
5.67903
6.46232
10.5268
11.9476
10.0602
13.1541
11.1809
6.00535
4.72427
6.60059
7.82802
9.73408
10.9442
8.21686
9.00256
7.44415
15.5937
26.866
20.6784
19.2743
15.3927
15.5346
14.2249
11.7828
15.0702
14.0189
12.9867
10.9364
10.5487
9.0399
5.76157
7.38205
6.36126
7.16404
5.66775
5.65083
4.71482
3.91468
3.17677
3.09824
6.00323
8.17436
8.55198
6.36155
4.21709
4.49636
3.70373
17.6022
15.7987
13.1537
15.6097
19.7363
14.5377
17.472
13.2626
15.7789
17.3427
12.5476
21.1265
16.7882
16.6663
22.714
21.5493
17.6856
19.8948
16.9374
6.59046
6.70817
6.8603
7.05367
5.92313
4.5795
6.10281
6.08368
5.06926
3.47516
3.69994
17.3435
16.2354
17.9478
13.0255
14.566
11.0928
12.1995
10.19
10.9157
9.08724
5.7625
13.4195
10.9895
13.728
14.4368
11.6517
11.995
16.5678
16.8869
15.0546
15.3469
21.8287
22.7321
26.0516
27.6411
25.8499
24.9079
23.9772
22.4732
23.4044
20.1916
16.5149
13.1223
12.9638
16.1209
13.8296
4.47779
3.74308
3.76091
2.97122
2.66168
2.37023
8.06137
8.52439
10.1297
10.6049
6.72839
9.2175
7.6603
5.36106
6.38488
12.652
12.0956
10.3725
9.20075
8.1437
8.15307
18.5009
15.0124
15.779
21.9676
19.7979
18.8126
21.1232
18.0935
16.0485
14.4836
